鼻x,鼻y,左眼x,左眼y,右眼x,右眼y,左耳x,左耳y,右耳x,右耳y,左肩x,左肩y,右肩x,右肩y,左腕x,左腕y,右腕x,右腕y,左耳肩,右耳肩,左耳腕,右耳腕,左耳眼,右耳眼,左耳壁,右耳壁,上耳壁,下耳壁,鼻颈角,肩壁角,category
126.0730286,110.2514038,137.5789185,97.30727386,112.6494904,98.74551392,151.0024567,106.4161072,99.22595215,108.8131638,170.1789398,186.9573364,74.29652405,186.9573364,-1,-1,-1,-1,82.79267549,82.02431412,186.1262123,148.6747202,16.2222755,16.77942047,152.5372294,157.9437772,110.2682423,145.7613341,88,90,0
125.3235245,108.9172211,136.9374084,97.3033371,113.7096405,97.3033371,150.4869385,105.045929,98.22445679,106.4976654,169.8434143,186.3431244,74.99668884,187.7948608,-1,-1,-1,-1,83.56977409,84.55035889,184.9162826,146.2916296,15.60568783,18.0090696,152.2274878,159.2340178,108.9501013,147.1071289,88,90,0
126.0597,109.816391,137.7416382,98.13445282,112.4307632,98.13445282,151.370575,103.4886703,98.80183411,107.3826523,168.8934937,187.6960297,73.49095154,187.6960297,-1,-1,-1,-1,86.01123207,84.20735931,184.7557153,147.3336533,14.64293559,16.47048581,153.3422846,158.5444366,109.8335308,146.1964853,87,90,0
126.033493,109.6220398,137.7130127,96.48257446,112.4073792,97.94252014,149.3925323,104.2689285,98.78127289,108.1621017,168.8583984,187.4855194,73.47564697,187.4855194,-1,-1,-1,-1,85.46297994,83.26211199,183.5741297,147.894107,14.03703989,17.03263397,151.2656355,158.4653601,109.6396769,146.3911691,87,90,0
143.2276917,73.04671478,158.5767059,46.18591309,127.8786545,48.584198,173.9257355,53.86042404,112.5296249,56.25871277,193.11203,161.3036194,91.42471313,161.3036194,-1,-1,-1,-1,109.1428153,107.1440605,183.3267003,127.1516257,17.16073502,17.16073672,189.0683426,160.4074837,74.61705659,183.5859122,90,90,0
143.2913208,72.12976837,158.900238,47.25305176,129.6335144,47.25305176,178.4113922,52.61861801,114.0245895,55.05751038,192.0691986,160.4177399,90.61120605,160.4177399,-1,-1,-1,-1,108.6608777,107.9303687,187.2522466,127.9574174,20.23547475,17.45130682,193.6826725,159.6171168,73.73281479,184.5049771,89,90,0
143.9473724,73.39633179,159.1972961,46.70895386,128.6974335,46.70895386,174.4472351,54.33391953,111.5412598,54.33391953,191.6034088,163.4662476,86.76012421,153.4584808,-1,-1,-1,-1,110.472618,102.1752579,183.9662332,125.4088426,17.04994838,18.77430152,189.3634845,162.1573897,75.10885572,183.2987134,87,85,0
142.1708679,72.53330994,157.6654053,47.83887482,128.6131439,47.83887482,177.0335999,53.1651268,113.1185913,55.58614731,192.5281372,160.1743317,91.813591,156.3006897,-1,-1,-1,-1,108.1251618,102.9432955,186.0909015,127.3775685,20.08720791,17.32343476,192.2008161,160.1838413,73.90463144,184.0131513,90,88,0
127.8911591,73.83544159,143.7175293,47.62300491,114.0430756,47.62300491,159.5439148,61.9656601,96.23840332,59.49279022,179.3268738,164.8370972,68.54225159,170.27742,-1,-1,-1,-1,104.7563747,114.1941812,172.4500592,114.5193641,21.3585167,21.39855502,172.6696117,173.8303931,73.83552181,182.1645909,88,92,0
126.7106323,75.87713623,142.366806,48.47885132,113.0114899,48.47885132,159.9799805,58.75321198,93.44128418,60.22097397,179.5501862,160.51828,66.04299927,172.2604065,-1,-1,-1,-1,103.6297352,115.3408014,171.7119695,112.5484954,20.3908411,22.8225852,174.3235836,176.1230606,75.88809045,180.1274785,88,95,0
132.9773407,102.8455124,144.9304657,89.39824677,121.0242233,89.39824677,158.8757782,109.3201218,111.0632858,105.3357468,178.7976532,186.5173798,95.12578583,177.0544891,-1,-1,-1,-1,79.72639303,73.46823745,194.2441601,154.4845334,24.31774752,18.79425929,159.9701558,146.6980555,102.9658843,153.2353451,93,84,0
130.856781,68.80434418,146.3130341,44.17094421,115.400528,44.17094421,163.7013245,57.2121582,96.08020782,53.34809494,183.021637,171.6850281,55.50754166,187.1412811,-1,-1,-1,-1,116.0918275,139.8097204,174.6859515,111.2577286,21.73536072,21.38912961,178.3508962,176.4858262,68.86362592,187.2174531,85,96,0
130.9851532,78.93926239,146.9226532,51.04863739,119.0320358,49.55449677,164.8523407,65.49199677,103.0945358,57.52324677,184.7742157,170.5798798,63.25078201,177.0544891,-1,-1,-1,-1,106.959545,125.9969945,178.6845952,119.4179333,23.02356019,17.8186667,176.30526,168.365833,78.99568524,177.0858999,86,93,0
130.9851532,78.93926239,146.9226532,53.53887177,119.0320358,49.55449677,164.8523407,65.49199677,101.1023483,55.03301239,184.7742157,170.5798798,69.22734833,173.0701141,-1,-1,-1,-1,106.959545,122.265175,178.6845952,116.4671113,21.54880254,18.74800862,176.30526,171.2234323,78.99568524,177.0858999,88,91,0
130.9851532,77.44512177,146.9226532,51.04863739,119.0320358,49.55449677,162.8601532,63.00176239,101.1023483,55.03301239,184.7742157,173.0701141,61.25859451,177.0544891,-1,-1,-1,-1,112.2286425,128.3618538,175.9158191,116.4671113,19.921875,18.74800862,175.3516478,171.2234323,77.50263237,178.57983,86,91,0
128.9005737,90.30457306,138.0146637,81.19047546,119.7864838,81.19047546,148.6477814,89.16530609,109.1533737,89.16530609,163.8379211,148.0271454,95.48223877,146.8878937,-1,-1,-1,-1,60.79026626,59.31944916,174.7118797,142.3500901,13.29139252,13.29138641,153.6368978,151.8949147,90.30906349,165.6978743,91,90,0
129.6246948,92.41827393,138.7267303,81.41998291,120.5226593,81.41998291,147.8287659,89.38426208,109.9036179,89.38426208,162.9988251,148.1682434,94.73355865,147.0304871,-1,-1,-1,-1,60.70986046,59.60887476,174.1244279,143.0696589,12.09449434,13.27380066,152.7891332,151.1136264,92.43255373,163.5897941,90,90,0
129.7897644,91.02223206,137.4400482,79.92932129,120.6094284,79.92932129,148.1504364,87.96212006,109.8990326,87.96212006,163.451004,149.1643677,94.5984726,146.1042633,-1,-1,-1,-1,63.08583425,60.12167627,173.6666677,142.1719179,13.38798981,13.38799591,153.4652522,151.4877041,91.03982637,164.9874758,90,88,0
129.8012695,90.4224472,137.3908997,81.31489563,120.6937103,81.31489563,148.0163727,87.38659668,110.0682297,89.28400421,163.1956329,148.1036377,94.88896942,146.9651947,-1,-1,-1,-1,62.58569335,59.64503063,173.2572359,143.1340388,12.2379014,13.28184967,153.4871171,150.980164,90.44038661,165.5873502,90,90,0
128.9771729,90.77441406,136.5505371,80.55036163,119.8891296,80.55036163,147.1532593,87.74506378,109.2864075,89.63840485,163.8146667,148.3320313,95.65434265,147.1960144,-1,-1,-1,-1,62.83616097,59.14990794,172.6993763,142.7529758,12.8133312,13.96460693,152.5599607,151.645937,90.77967347,165.2284755,91,90,0
128.6769409,91.58660126,137.8256378,80.53194427,119.5282669,80.53194427,146.9743195,88.53704071,108.8547974,88.53704071,163.7469025,147.6222839,95.1317749,146.4786987,-1,-1,-1,-1,61.41974852,59.54458061,172.954563,141.7214104,12.15647748,13.3418335,152.1800767,152.3451207,91.58910295,164.4147923,91,90,0
130.9851532,102.8455124,144.9304657,86.90801239,121.0242233,89.39824677,158.8757782,109.3201218,111.0632858,105.3357468,178.7976532,186.5173798,95.12578583,177.0544891,-1,-1,-1,-1,79.72639303,73.46823745,194.2441601,154.4845334,26.39648438,18.79425929,159.9701558,146.6980555,102.8888262,153.1835768,95,84,0
128.9049988,91.62637329,138.0514526,80.57440948,119.7585526,80.57440948,148.7223206,88.5775528,109.0876923,88.5775528,162.4420013,147.6483917,95.36801147,146.5050812,-1,-1,-1,-1,60.64316658,59.53006119,174.4732393,141.92758,13.33858032,13.33857422,153.8585648,152.1096825,91.63084254,164.376118,91,90,0
130.4411011,91.24877167,138.0807953,82.08113861,119.7455292,82.08113861,148.7763672,88.19289398,110.5778961,88.19289398,164.0557556,149.3104401,95.29851532,146.2545624,-1,-1,-1,-1,62.99852498,60.03846113,174.3224957,142.8460683,12.31863677,11.01812369,154.0097826,150.7719934,91.28141818,164.7693121,90,88,0
130.1850281,91.26171875,137.8241119,82.09481812,121.0181198,82.09481812,148.5188293,88.20608521,110.3233948,88.20608521,163.7970123,147.4090118,95.04521942,146.2631531,-1,-1,-1,-1,61.14253346,60.0337053,174.1080296,142.6556128,12.31765261,12.31765924,153.757596,151.0140025,91.28787245,164.7527713,90,90,0
130.0283356,91.41887665,137.66008,82.26078796,120.8702469,82.26078796,148.3445129,88.36618042,110.1858063,88.36618042,163.6080017,147.5121765,94.92232513,146.3674164,-1,-1,-1,-1,61.08373714,59.9759721,174.0405061,142.6485111,12.3058086,12.30581522,153.5478237,151.1046616,91.4413755,164.5936217,90,90,0
130.0256805,133.0702057,141.1507416,116.8461533,118.9006271,114.5284348,155.9841614,131.6795654,105.9213867,131.6795654,191.2135162,225.7790222,81.8170929,213.2633514,-1,-1,-1,-1,100.477934,85.07015411,205.542925,170.3996773,20.97761806,21.50864862,156.0275546,150.1237135,133.0856229,122.9464831,95,84,0
130.3848419,136.3546295,141.7652435,117.3873138,119.0044479,117.3873138,155.0423584,132.5611725,105.7273254,133.9837189,189.1835327,225.0268402,81.06980896,213.6464691,-1,-1,-1,-1,98.56733481,83.39152772,205.3967001,172.0794187,20.1625337,21.25376771,155.1094362,150.3917604,136.3754834,119.6691362,94,84,0
129.4246979,135.5842285,140.8878479,117.9118652,117.9615402,117.9118652,154.2615356,133.1960754,104.5878601,133.1960754,188.6509857,224.9012909,79.75102997,213.4381561,-1,-1,-1,-1,97.94121103,83.99797405,205.2187397,170.7553304,20.3091754,20.30917038,154.349022,151.5012716,135.5917136,120.4241993,94,84,0
129.2114868,136.3449554,140.2583466,117.9335098,118.1646194,117.9335098,156.8286438,132.6626587,105.276619,132.6626587,189.969223,224.7198334,81.3417511,213.6729736,-1,-1,-1,-1,97.8407962,84.47217901,206.8225982,170.7642412,22.17030845,19.57162188,156.897941,150.7954839,136.3503376,119.6611774,95,85,0
130.0726929,136.9220276,141.4259033,120.3652573,118.7194824,118.0000076,156.5635071,133.137619,105.4740677,131.7184753,188.7309418,223.9632721,80.87545013,212.6100769,-1,-1,-1,-1,96.35373948,84.54905788,206.9279092,170.1497011,19.80606656,19.06927812,156.6477797,150.5718545,136.9377147,119.0960099,94,84,0
130.1879425,136.3648682,141.4094696,117.6623077,118.9664078,117.6623077,156.371521,132.6243591,105.8746109,132.6243591,190.0361176,224.734436,81.56128693,213.5129089,-1,-1,-1,-1,98.06921703,84.46357329,206.4491825,171.1071355,21.159536,19.88109975,156.4398839,150.196595,136.3824195,119.6551372,94,85,0
132.9773407,105.3357468,144.9304657,89.39824677,123.0164108,89.39824677,158.8757782,110.8142624,111.0632858,106.8298874,178.7976532,186.5173798,95.12578583,177.0544891,-1,-1,-1,-1,78.2805409,72.01040617,195.0966266,155.5167664,25.55616297,21.13620808,159.8025734,146.4746558,105.4532762,150.7464465,93,84,0
129.355072,136.5788727,142.2887726,120.4117508,118.2690506,118.1021652,155.2224579,132.8835297,105.3353577,132.8835297,190.3282013,227.5766144,79.46797943,214.1810303,-1,-1,-1,-1,100.9910566,85.31356787,205.7431794,170.973705,17.96734493,19.64100679,155.2992604,150.7437671,136.5855947,119.4288151,94,84,0
129.9499512,136.1996918,140.944809,120.165535,118.955101,117.874939,155.6046143,132.5347443,106.1277695,132.5347443,190.4216614,226.4491119,82.30558777,213.163681,-1,-1,-1,-1,100.1605473,84.0745014,205.8070289,171.1954641,19.18090795,19.47948474,155.6706777,149.9408196,136.2136496,119.8161765,95,83,0
129.3169403,139.1868286,142.183548,120.8059692,118.2884293,120.8059692,156.8882446,133.2130432,105.4218292,133.2130432,191.8118744,227.4149475,81.52670288,214.0888367,-1,-1,-1,-1,100.4672021,84.33190992,207.2241269,171.2855706,19.23963587,17.87414001,156.9748296,150.668382,139.1930587,116.8205947,96,84,0
129.6974792,137.5859222,141.1847382,120.8336639,118.2102203,118.4404831,156.5010834,133.7568359,104.8084183,133.7568359,187.1337738,224.2189789,79.9193573,214.1676483,-1,-1,-1,-1,95.50791082,84.17460486,207.2824066,171.3325019,20.03993027,20.35187861,156.6069291,151.3011419,137.5963932,118.4262439,93,85,0
140.9718781,93.51229858,152.0624847,71.33109283,128.0328369,71.33109283,163.1530914,82.42169189,113.2453766,84.73223877,187.182724,180.8507843,89.21573639,184.5476532,-1,-1,63.33765793,230.2963867,101.3198375,102.6671348,184.1342339,153.8821028,15.684481,19.95644496,169.3998625,149.1676294,94.40773065,163.0046709,89,92,0
134.9695282,85.41387177,150.9070282,57.52324677,121.0242233,57.52324677,166.8445282,63.00176239,103.0945358,69.47637177,192.7429657,181.0388641,75.20391083,189.0076141,-1,-1,-1,-1,120.8448859,122.7420257,179.6329904,125.7083584,16.85283477,21.54880254,179.0582796,163.7226192,85.69774684,170.7284436,90,93,0
136.9617157,90.89238739,148.9148407,74.95488739,127.0007858,74.95488739,160.8679657,86.90801239,113.0554733,89.39824677,180.7898407,182.5330048,87.15703583,185.0232391,-1,-1,-1,-1,97.67814632,99.07001681,184.1984174,145.5351985,16.90427149,20.07691138,166.0332913,148.0649623,91.33311795,165.3506459,89,91,0
139.8088531,111.210495,155.3609467,87.88234711,128.1447754,90.31236267,168.9690399,91.77037048,112.5926743,98.08840942,186.4651642,191.4010315,87.32051086,199.1770782,-1,-1,-1,-1,101.155242,104.1998139,193.6383644,150.7375485,14.15262972,17.38777596,172.8094977,146.4935641,111.8356974,145.2702646,89,94,0
138.9539032,93.38262177,150.9070282,74.95488739,128.9929657,74.95488739,164.8523407,89.39824677,113.0554733,94.87676239,184.7742157,185.0232391,93.13359833,186.5173798,-1,-1,-1,-1,97.67814632,93.78104209,188.8884378,149.0000153,20.07691138,25.51244337,169.3115164,146.732023,94.02288042,162.985888,91,90,0
139.0439453,103.2762222,152.74263,75.87885284,127.3022156,78.32505035,168.3982697,83.70667267,109.689621,90.06678009,187.9678345,181.5544281,84.24920654,193.2961578,-1,-1,-1,-1,99.78552556,106.3180094,189.3963943,143.3364944,17.50353724,21.16770431,174.126035,151.1477958,103.8650413,153.1225686,89,96,0
130.9851532,102.8455124,142.9382782,86.90801239,121.0242233,89.39824677,158.8757782,109.3201218,111.0632858,105.3357468,178.7976532,186.5173798,93.13359833,177.0544891,-1,-1,-1,-1,79.72639303,73.925988,194.2441601,154.4845334,27.50102822,18.79425929,159.9701558,146.6980555,102.8888262,153.1835768,94,84,0
125.0085983,102.8455124,138.9539032,78.93926239,113.0554733,78.93926239,154.8914032,86.90801239,97.11797333,85.41387177,180.7898407,185.0232391,74.71685791,191.5309753,-1,-1,-1,-1,101.4757448,108.4557497,178.9691265,130.7459136,17.8186667,17.20245543,160.2494875,164.4903545,102.8890077,153.1836987,92,93,0
146.9226532,101.3513718,160.8679657,77.44512177,134.9695282,77.44512177,170.8289032,81.42949677,115.0476608,89.39824677,190.7507782,190.5017548,87.15703583,189.0076141,-1,-1,-1,-1,110.8766818,103.4403839,190.5775273,147.1016744,10.72825801,23.23269241,177.0630564,146.1425923,103.102703,155.8020058,85,90,0
138.9539032,102.8455124,152.8992157,77.44512177,127.0007858,77.44512177,164.8523407,82.92363739,109.0710983,89.39824677,184.7742157,185.0232391,83.17266083,190.5017548,-1,-1,-1,-1,104.025044,104.3678513,185.8767759,142.4341592,13.1488148,21.54880254,170.9039868,151.9150996,103.4272083,153.54571,87,93,0
135.8587341,99.07160187,149.70047,77.81463623,123.9943771,77.81463623,163.5422211,83.25246429,108.1752396,89.6789856,187.2709198,184.593811,84.4465332,190.0316467,-1,-1,-1,-1,104.0822737,103.1198725,184.8583789,141.9222018,14.87158524,19.77391968,169.5535314,152.7110341,99.38280535,157.1250516,90,93,0
119.0320358,122.0570755,130.9851532,106.1195755,107.0789108,106.1195755,142.9382782,120.5629349,93.13359833,116.5785599,164.8523407,200.2504272,73.21172333,201.7445679,-1,-1,-1,-1,82.64576562,87.4650217,188.4032247,150.6182329,18.74800862,17.43164063,143.1316223,163.26639,122.3860861,134.2428076,90,90,0
119.0320358,121.8121796,130.9851532,105.8746796,107.0789108,105.8746796,142.9382782,120.3180389,93.13359833,116.3336639,164.8523407,200.0055389,73.21172333,201.4996796,-1,-1,-1,-1,82.64577298,87.46502913,188.2453041,150.4271353,18.74800862,17.43164063,143.144556,163.2837046,122.1418498,134.4871575,90,90,0
117.0398483,122.7958603,128.9929657,106.8583603,107.0789108,105.3642197,142.9382782,121.3017197,93.13359833,117.3173447,164.8523407,198.4989929,73.21172333,202.4833679,-1,-1,-1,-1,80.24739954,87.46503656,188.8807522,151.1956626,20.07691138,18.36706122,143.0951374,163.2163715,123.2840145,133.6542845,92,92,0
119.0320358,121.8657837,130.9851532,107.4224243,107.0789108,105.9282837,142.9382782,119.3755493,93.13359833,115.3911743,164.8523407,199.0630493,73.21172333,201.5532837,-1,-1,-1,-1,82.64577298,88.43523164,187.6392837,149.6931521,16.90427149,16.85283477,143.1982281,163.3537489,122.1953093,134.4336727,90,91,0
113.0554733,122.9367905,125.0085983,106.9992905,101.1023483,106.9992905,140.9460907,120.4465561,89.14922333,118.9524155,164.8523407,200.1340485,71.21953583,204.1184235,-1,-1,-1,-1,83.19618519,87.03288236,186.8099533,150.0515393,20.8526405,16.90427149,141.1483439,167.095902,123.8418077,133.8998006,94,92,0
119.0320358,121.9247971,132.9773407,108.4775314,109.0710983,105.9872971,144.9304657,124.4150314,95.12578583,117.9404221,164.8523407,197.6279297,75.20391083,200.1181641,-1,-1,-1,-1,75.87496013,84.55804151,192.417855,152.9280573,19.921875,18.36706122,144.9747974,161.1884236,122.2541636,134.3747909,91,91,0
133.2301941,87.63919067,144.9664154,70.52388,121.493988,68.07883453,158.6586609,90.08422852,107.8017349,91.5512619,184.0871124,172.2377167,80.41724396,183.9739227,-1,-1,-1,-1,85.99884746,96.39428707,183.8130155,142.8410081,23.87644907,27.17411713,163.1262591,152.614666,87.79511759,168.4420287,90,96,0
134.9695282,74.2983551,150.9070282,64.83546448,117.0398483,64.83546448,174.8132782,82.2671051,89.14922333,84.75733948,214.6570282,153.9858551,37.35234451,153.9858551,-1,-1,-1,-1,82.04330269,86.46099716,194.5346231,124.4234855,29.58666733,34.27488974,180.6963749,172.3633063,74.62452609,181.8352608,84,90,0
125.0085983,121.8821564,134.9695282,107.438797,113.0554733,105.9446564,148.9148407,123.376297,97.11797333,117.8977814,166.8445282,199.079422,75.20391083,201.5696564,-1,-1,-1,-1,77.79740888,86.4939813,194.7919986,154.1551787,21.17724361,19.921875,148.9866048,159.2028681,121.9188604,134.1512,88,91,0
127.0007858,121.7564697,138.9539032,109.8033447,115.0476608,105.8189697,150.9070282,124.2467041,99.11016083,117.7720947,170.8289032,201.4439697,77.19609833,199.9498291,-1,-1,-1,-1,79.72640042,85.04943364,196.8818989,155.3346542,18.74800862,19.921875,150.9536962,157.2228726,121.7605698,134.2472489,88,90,0
117.0398483,119.792038,127.0007858,106.3447723,105.0867233,106.3447723,140.9460907,119.792038,91.14141083,118.2978973,166.8445282,199.479538,71.21953583,203.463913,-1,-1,-1,-1,83.79037368,87.46502913,186.3851097,150.7382762,19.37267356,18.36706122,141.1848828,165.1438319,120.2923825,136.648212,92,92,0
119.0320358,121.980629,130.9851532,106.043129,107.0789108,106.043129,144.9304657,121.980629,93.13359833,116.5021133,164.8523407,200.1739807,73.21172333,201.6681213,-1,-1,-1,-1,80.6912719,87.4650217,190.8400794,150.5585633,21.17724361,17.43164063,145.0554126,163.2717556,122.3098452,134.3190835,90,90,0
127.0007858,109.3201218,140.9460907,86.90801239,115.0476608,86.90801239,154.8914032,94.87676239,101.1023483,94.87676239,174.8132782,182.5330048,83.17266083,185.0232391,-1,-1,-1,-1,89.89158987,91.91224599,183.0149807,140.061569,16.06152911,16.06152911,158.3934836,158.3995939,109.3246882,146.6832816,92,91,0
128.9929657,106.8298874,140.9460907,86.90801239,117.0398483,85.41387177,154.8914032,94.87676239,103.0945358,97.36699677,172.8210907,182.5330048,85.16484833,185.0232391,-1,-1,-1,-1,89.47117145,89.47117145,183.0149807,143.2191972,16.06152911,18.36706122,158.3934836,155.9437779,106.834502,149.1734175,91,91,0
128.9929657,106.8298874,140.9460907,86.90801239,117.0398483,85.41387177,154.8914032,97.36699677,103.0945358,97.36699677,172.8210907,181.0388641,85.16484833,185.0232391,-1,-1,-1,-1,85.57134499,89.47117145,184.3317543,143.2191972,17.43164063,18.36706122,157.891506,155.9437779,106.834502,149.1734175,91,92,0
129.8358307,106.1495514,141.3440552,84.57164001,116.4095764,84.57164001,152.8522644,92.24378967,102.9833221,96.0798645,172.0326385,180.473465,83.80295563,190.5431519,-1,-1,-1,-1,90.29043335,96.39086636,179.9025391,142.2569203,13.8311518,17.68342542,156.9787288,156.3105843,106.1654253,149.8616936,89,96,0
129.6274567,106.1144257,141.154892,84.50050354,118.1000366,86.90205383,154.6035461,96.02793121,102.7301407,96.02793121,173.815918,182.963913,83.51776886,190.6488647,-1,-1,-1,-1,89.03359003,96.55172859,183.3763426,142.0364795,17.71292996,17.874992,157.8748544,156.5690358,106.1269049,149.8944095,90,94,0
129.6062622,106.1108551,141.1356354,86.89522552,118.076889,86.89522552,154.5865784,96.02264404,102.7043839,98.42459869,171.8806458,182.9733582,85.4103241,190.6596069,-1,-1,-1,-1,88.65388571,93.8423212,183.3591471,143.6657581,16.25538791,19.21562805,157.8593092,156.122549,106.1230119,149.8977513,90,95,0
140.9460907,101.7130051,154.8914032,89.75988007,121.0242233,89.75988007,176.8054657,109.6817551,97.11797333,111.1758957,216.6492157,177.4161224,47.31328201,177.4161224,-1,-1,-1,-1,78.58415195,82.87505606,209.4402887,149.0321048,29.61599633,32.09602023,177.7518799,159.7703004,102.533588,154.82919,84,90,0
130.8901825,106.0016785,140.5477448,86.68656921,117.3696136,86.68656921,154.0683136,95.8612442,101.9175339,95.8612442,173.3834229,183.2621002,84.53393555,188.5737457,-1,-1,-1,-1,89.50968148,94.328137,182.83403,141.3298249,16.3395362,17.97057123,157.3847034,157.3985578,106.0410722,150.0261631,89,93,0
129.2880096,107.502037,140.8467102,86.79268646,117.7293015,86.79268646,154.3318787,95.94332886,102.317688,98.35139465,173.5963898,183.1152496,84.97962189,190.8210602,-1,-1,-1,-1,89.27522142,94.08106918,183.1010692,143.3361234,16.2967489,19.26451569,157.6260097,156.5161104,107.5097528,148.5035487,90,94,0
129.1081848,107.473793,140.6834717,86.73474121,117.5329056,86.73474121,154.1879578,98.31002808,102.0991898,98.31002808,173.4801025,183.1954346,84.73626709,188.5007629,-1,-1,-1,-1,87.05009527,91.84682759,184.2438165,143.1500074,17.78646706,19.29214478,157.0204469,156.7384887,107.4795062,148.5303411,90,93,0
130.2870026,105.8983994,141.9325104,84.06304169,118.6414719,86.48919678,153.5780334,95.70856476,103.1141052,98.13471985,172.9872437,183.5352173,85.64582062,188.872757,-1,-1,-1,-1,89.94575218,92.40417926,182.3373657,143.7617459,16.46925667,19.40920715,156.9361308,155.7755815,105.9230918,150.1190224,90,93,0
111.0632858,85.41387177,132.9773407,65.49199677,93.13359833,63.00176239,154.8914032,73.46074677,69.22734833,73.46074677,204.6960907,157.1326141,19.42265511,165.1013641,-1,-1,-1,-1,97.37293405,104.3000969,172.7614899,102.3537164,23.31795685,26.09404421,164.2129012,194.5727462,87.0768728,171.4248507,91,92,0
85.16484833,98.86113739,105.0867233,77.44512177,65.24297333,77.44512177,130.9851532,82.92363739,41.33671951,82.92363739,174.8132782,158.6267548,5.477344036,169.0857391,-1,-1,-1,-1,87.47494796,93.32632312,156.407345,93.99773791,26.47154705,24.52596797,138.5243258,219.3449394,107.7421677,162.8725648,95,93,0
103.0945358,77.44512177,123.0164108,59.01738739,85.16484833,57.52324677,144.9304657,74.95488739,59.26640701,69.47637177,190.7507782,153.1482391,7.469531536,166.5955048,-1,-1,-1,-1,90.62947255,110.0683529,164.5139682,92.73057096,27.09667336,28.52378761,154.3328347,205.2537982,81.35126939,180.283462,88,94,0
69.22734833,102.8455124,89.14922333,81.42949677,49.30546951,82.92363739,119.0320358,81.42949677,25.39921761,86.90801239,170.8289032,157.1326141,3.485156298,165.1013641,-1,-1,-1,-1,91.72719035,81.2060733,145.6101355,91.7863679,29.8828125,24.23600884,127.8179851,234.2333714,118.4543119,164.0442674,108,92,0
107.0789108,98.86113739,127.0007858,78.93926239,89.14922333,77.44512177,150.9070282,82.92363739,57.27421951,78.93926239,192.7429657,158.6267548,5.477344036,170.5798798,-1,-1,-1,-1,86.49397462,105.2659445,173.5480398,98.92507433,24.23599943,31.91000352,157.4954273,204.6921879,101.0505639,158.5254368,84,93,0
93.13359833,86.90801239,113.0554733,65.49199677,73.21172333,65.49199677,138.9539032,78.93926239,49.30546951,74.95488739,186.7664032,158.6267548,5.477344036,166.5955048,-1,-1,-1,-1,92.93078928,101.5820227,161.1750002,91.10315681,29.18146025,25.71099513,147.360589,213.3926262,93.64116927,172.6492579,93,92,0
107.0789108,86.90801239,128.9929657,66.98613739,89.14922333,65.49199677,150.9070282,77.44512177,61.25859451,73.46074677,198.7195282,158.6267548,5.477344036,166.5955048,-1,-1,-1,-1,94.21514046,108.5616463,170.9660269,97.05944261,24.28201988,29.00669151,159.1500137,202.2343817,89.39068514,170.3813143,87,92,0
97.11797333,97.36699677,117.0398483,74.95488739,77.19609833,74.95488739,142.9382782,82.92363739,51.29765701,78.93926239,190.7507782,158.6267548,5.477344036,169.0857391,-1,-1,-1,-1,89.53768556,101.1231346,166.6175406,95.5265963,27.09667224,26.20313925,149.8773827,210.4994185,102.1471078,161.6110432,91,93,0
77.19609833,94.87676239,97.11797333,73.46074677,57.27421951,74.95488739,127.0007858,81.42949677,37.35234451,78.93926239,174.8132782,154.6423798,5.477344036,165.1013641,-1,-1,-1,-1,87.44232764,91.8690559,152.2459297,88.6633408,30.92706678,20.31640587,135.2701422,224.0842547,107.6226578,168.9429907,102,93,0
101.1023483,81.42949677,119.0320358,61.50762177,81.18047333,59.01738739,142.9382782,70.97051239,55.28203201,66.98613739,190.7507782,150.6580048,9.461718559,158.6267548,-1,-1,-1,-1,92.93078928,102.4573271,160.9285015,88.2597417,25.71098449,27.09668318,153.8951391,209.7865441,85.75690415,176.6305304,90,92,0
128.9929657,136.0419006,148.9148407,113.6297836,107.0789108,116.120018,172.8210907,124.088768,87.15703583,129.5672913,238.5632782,229.176651,41.33671951,213.2391663,-1,-1,-1,-1,123.9576475,95.39645724,214.1517487,157.541996,26.09404421,24.03560404,172.8653439,168.8502382,136.0455244,119.962209,98,86,0
130.9851532,136.7366791,150.9070282,112.8304367,109.0710983,115.3206711,174.8132782,123.2894211,89.14922333,128.7679291,230.5945282,216.4241791,41.33671951,212.4398041,-1,-1,-1,-1,108.5616461,96.36917654,215.3094726,158.0082209,26.09404421,24.0355955,174.8767331,166.8525439,136.7692602,119.3006742,94,89,0
130.9851532,137.0580444,150.9070282,113.1517944,109.0710983,115.6420288,174.8132782,123.6107788,87.15703583,129.0892944,238.5632782,224.7142944,41.33671951,212.7611694,-1,-1,-1,-1,119.5239866,95.39645724,215.4951391,157.1460706,26.09404421,25.71099158,174.8683719,168.8464779,137.0905492,118.9794097,97,87,0
132.9773407,142.6892548,156.8835907,109.3201218,99.11016083,114.7986374,190.7507782,122.7673874,69.22734833,133.2263641,234.5789032,222.3767548,11.45390606,228.8513489,-1,-1,-1,-1,108.8252297,111.7224612,228.2251676,151.4879443,36.43920062,35.1078851,190.8225344,186.8457607,142.7760391,113.4200111,84,91,0
132.9773407,126.7517624,152.8992157,101.3513718,109.0710983,105.3357468,178.7976532,110.8142624,87.15703583,114.7986374,240.5554657,214.4080048,43.32890701,202.4548798,-1,-1,-1,-1,120.6055175,98.00266171,211.7300767,145.5368936,27.5730913,23.86990646,179.6216868,169.3582668,126.8494509,129.3440406,97,87,0
